2;radar_station;3006.00;10.45;1362.00;6.26;0
2;rocket_site;3019.00;12.55;1362.00;2.87;0
2;nuclear_reactor;2995.00;10.28;1369.00;5.54;0
3;arms_factory;2925.00;10.73;1461.00;4.79;0
3;arms_factory;2914.00;11.48;1441.00;2.63;0
3;arms_factory;2924.00;13.32;1457.00;5.30;0
3;arms_factory;2931.00;15.10;1452.00;1.68;0
3;arms_factory;2921.00;14.03;1451.00;3.24;0
3;arms_factory;2934.00;13.93;1457.00;1.08;0
3;industrial_complex;2916.00;10.13;1458.00;3.74;0
3;industrial_complex;2920.00;13.07;1447.00;0.13;0
3;industrial_complex;2927.00;15.07;1437.00;1.68;0
3;industrial_complex;2923.00;13.63;1456.00;5.81;0
3;industrial_complex;2906.00;9.68;1448.00;0.74;0
3;industrial_complex;2926.00;14.73;1451.00;3.75;0
3;air_base;2934.00;14.18;1455.00;0.13;0
3;bunker;2926.00;14.10;1454.00;2.80;0
3;bunker;2907.00;10.10;1453.00;0.63;0
3;bunker;2902.00;10.88;1441.00;2.19;0
3;bunker;2923.00;13.48;1444.00;4.86;0
3;bunker;2917.00;10.80;1461.00;1.24;0
3;bunker;2928.00;10.82;1462.00;5.37;0
3;bunker;2921.00;15.38;1437.00;5.47;0
3;bunker;2931.00;15.85;1449.00;3.30;0
3;bunker;2930.00;13.70;1456.00;5.97;0
3;bunker;2925.00;16.58;1437.00;3.81;0
3;bunker;2920.00;13.32;1449.00;3.91;0
3;anti_air_building;2920.00;13.48;1442.00;1.75;0
3;anti_air_building;2924.00;11.20;1465.00;5.87;0
3;anti_air_building;2931.00;15.57;1448.00;5.98;0
3;synthetic_refinery;2926.00;14.48;1452.00;3.81;0
3;radar_station;2918.00;13.10;1451.00;5.96;0
3;rocket_site;2928.00;15.30;1444.00;2.87;0
3;nuclear_reactor;2922.00;13.78;1448.00;4.42;0
4;arms_factory;3055.00;10.20;1452.00;5.30;0
4;arms_factory;3061.00;10.85;1474.00;1.68;0
4;arms_factory;3071.00;9.70;1478.00;3.24;0
4;arms_factory;3063.00;10.18;1487.00;1.08;0
4;arms_factory;3051.00;14.18;1473.00;3.74;0
4;arms_factory;3053.00;13.45;1479.00;0.13;0
4;industrial_complex;3055.00;12.88;1471.00;1.68;0
4;industrial_complex;3065.00;9.88;1490.00;5.81;0
4;industrial_complex;3058.00;11.73;1485.00;0.74;0
4;industrial_complex;3061.00;10.78;1476.00;3.75;0
4;industrial_complex;3049.00;11.68;1483.00;0.13;0
4;industrial_complex;3059.00;10.28;1464.00;2.80;0
4;air_base;3042.00;13.40;1472.00;0.63;0
4;bunker;3043.00;13.30;1454.00;2.19;0
4;bunker;3062.00;10.70;1486.00;4.86;0
4;bunker;3047.00;12.73;1452.00;1.24;0
4;bunker;3055.00;11.53;1468.00;5.37;0
4;bunker;3039.00;12.88;1466.00;5.47;0
4;bunker;3055.00;12.73;1478.00;3.30;0
4;bunker;3061.00;9.95;1490.00;5.97;0
4;bunker;3045.00;12.25;1458.00;3.81;0
4;bunker;3055.00;10.32;1460.00;3.91;0
4;bunker;3052.00;13.03;1469.00;1.75;0
4;bunker;3069.00;9.70;1478.00;5.87;0
4;bunker;3053.00;10.93;1494.00;5.98;0
4;bunker;3057.00;12.15;1484.00;3.81;0
4;anti_air_building;3043.00;14.18;1466.00;0.20;0
4;anti_air_building;3060.00;11.78;1484.00;2.87;0
4;anti_air_building;3071.00;9.70;1480.00;4.42;0
4;synthetic_refinery;3056.00;10.53;1464.00;2.26;0
4;radar_station;3055.00;13.25;1473.00;4.79;0
4;rocket_site;3046.00;13.55;1471.00;1.31;0
4;nuclear_reactor;3049.00;11.48;1456.00;2.87;0
5;arms_factory;3146.00;9.80;1600.00;3.24;0
5;arms_factory;3120.00;9.88;1590.00;1.08;0
5;arms_factory;3137.00;9.90;1602.00;3.74;0
5;arms_factory;3148.00;9.80;1605.00;0.13;0
5;arms_factory;3119.00;9.90;1595.00;1.68;0
5;arms_factory;3132.00;10.40;1598.00;5.81;0
5;industrial_complex;3106.00;9.80;1594.00;0.74;0
5;industrial_complex;3115.00;9.80;1584.00;3.75;0
5;industrial_complex;3123.00;9.80;1603.00;0.13;0
5;industrial_complex;3115.00;9.82;1598.00;2.80;0
5;industrial_complex;3130.00;9.85;1588.00;0.63;0
5;industrial_complex;3149.00;10.40;1590.00;2.19;0
5;air_base;3120.00;9.80;1601.00;4.86;0
5;naval_base;3111.00;9.60;1607.00;-2.36;2309
5;naval_base;3107.00;9.68;1606.00;-3.61;2309
5;bunker;3126.00;9.80;1605.00;5.47;0
5;bunker;3143.00;10.03;1597.00;3.30;0
5;bunker;3156.00;9.90;1607.00;5.97;0
5;bunker;3151.00;10.40;1594.00;3.81;0
5;bunker;3134.00;10.13;1592.00;3.91;0
5;bunker;3109.00;9.80;1587.00;1.75;0
5;bunker;3124.00;9.80;1586.00;5.87;0
5;bunker;3139.00;9.80;1603.00;5.98;0
5;bunker;3101.00;9.80;1592.00;3.81;0
5;bunker;3110.00;9.80;1593.00;0.20;0
5;bunker;3117.00;9.63;1606.00;2.87;0
5;bunker;3111.00;9.80;1583.00;4.42;0
5;bunker;3133.00;9.80;1589.00;2.26;0
5;coastal_bunker;3109.00;9.57;1606.00;-3.61;0
5;coastal_bunker;3115.00;9.50;1610.00;-2.36;0
5;dockyard;3107.00;9.68;1606.00;-3.61;0
5;anti_air_building;3107.00;9.80;1600.00;5.54;0
5;anti_air_building;3125.00;9.93;1598.00;3.37;0
5;anti_air_building;3141.00;9.95;1598.00;6.04;0
5;synthetic_refinery;3149.00;10.30;1594.00;1.31;0
5;radar_station;3130.00;10.40;1596.00;4.33;0
5;rocket_site;3138.00;9.98;1601.00;1.82;0
5;nuclear_reactor;3147.00;9.88;1598.00;4.49;0
6;arms_factory;2873.00;9.70;1539.00;3.74;0
6;arms_factory;2853.00;9.70;1536.00;0.13;0
6;arms_factory;2888.00;10.05;1540.00;1.68;0
6;arms_factory;2860.00;10.18;1534.00;5.81;0
6;arms_factory;2885.00;9.88;1541.00;0.74;0
6;arms_factory;2855.00;9.68;1539.00;3.75;0
6;industrial_complex;2885.00;9.80;1545.00;0.13;0
6;industrial_complex;2871.00;9.65;1541.00;2.80;0
6;industrial_complex;2872.00;9.70;1538.00;0.63;0
6;industrial_complex;2868.00;9.88;1539.00;2.19;0
6;industrial_complex;2853.00;9.68;1538.00;4.86;0
6;industrial_complex;2878.00;9.70;1541.00;1.24;0
6;air_base;2862.00;10.30;1536.00;5.37;0
6;naval_base;2871.00;9.50;1544.00;-2.55;8621
6;naval_base;2854.00;9.60;1542.00;-2.16;8621
6;naval_base;2847.00;9.60;1539.00;-2.68;8621
6;bunker;2877.00;9.63;1543.00;3.81;0
6;bunker;2888.00;9.88;1539.00;3.91;0
6;bunker;2859.00;9.93;1539.00;1.75;0
6;bunker;2864.00;9.75;1532.00;5.87;0
6;bunker;2882.00;9.70;1543.00;5.98;0
6;bunker;2874.00;9.70;1538.00;3.81;0
6;bunker;2850.00;9.68;1540.00;0.20;0
6;bunker;2882.00;9.78;1536.00;2.87;0
6;coastal_bunker;2848.00;9.53;1540.00;-2.68;0
6;coastal_bunker;2854.00;9.60;1542.00;-2.16;0
6;coastal_bunker;2872.00;9.50;1544.00;-2.55;0
6;dockyard;2870.00;9.53;1544.00;-2.55;0
6;anti_air_building;2848.00;9.70;1538.00;2.87;0
6;anti_air_building;2891.00;10.15;1542.00;5.54;0
6;anti_air_building;2865.00;10.07;1535.00;3.37;0
6;synthetic_refinery;2869.00;9.70;1534.00;6.04;0
6;radar_station;2872.00;9.70;1538.00;1.39;0
6;rocket_site;2883.00;9.73;1537.00;3.98;0
6;nuclear_reactor;2872.00;9.60;1543.00;1.82;0
7;arms_factory;2875.00;9.65;1554.00;1.68;0
7;arms_factory;2884.00;9.68;1574.00;5.81;0
7;arms_factory;2880.00;9.70;1566.00;0.74;0
7;arms_factory;2883.00;9.60;1556.00;3.75;0
7;arms_factory;2880.00;9.68;1564.00;0.13;0
7;arms_factory;2874.00;9.70;1558.00;2.80;0
7;industrial_complex;2883.00;9.57;1567.00;0.63;0
7;industrial_complex;2874.00;9.70;1557.00;2.19;0
7;industrial_complex;2880.00;9.55;1573.00;4.86;0
7;industrial_complex;2885.00;9.65;1577.00;1.24;0
7;industrial_complex;2882.00;9.70;1571.00;5.37;0
7;industrial_complex;2877.00;9.70;1562.00;5.47;0
7;air_base;2880.00;9.70;1568.00;3.30;0
7;naval_base;2878.00;9.50;1570.00;-2.36;2775
7;naval_base;2875.00;9.50;1562.00;-2.16;2775
7;naval_base;2861.00;9.50;1549.00;-2.03;8621
7;naval_base;2871.00;9.50;1553.00;-1.47;8621
7;naval_base;2882.00;9.50;1581.00;-2.94;2752
7;naval_base;2862.00;9.65;1544.00;-3.93;8621
7;bunker;2873.00;9.55;1549.00;3.81;0
7;bunker;2881.00;9.60;1562.00;0.20;0
7;bunker;2859.00;9.65;1544.00;2.87;0
7;bunker;2875.00;9.70;1559.00;4.42;0
7;bunker;2885.00;9.50;1568.00;2.26;0
7;bunker;2879.00;9.60;1555.00;3.47;0
7;bunker;2881.00;9.70;1572.00;1.31;0
7;coastal_bunker;2872.00;9.50;1546.00;-2.03;0
7;coastal_bunker;2878.00;9.53;1567.00;-2.36;0
7;coastal_bunker;2884.00;9.50;1578.00;-2.94;0
7;coastal_bunker;2868.00;9.50;1545.00;-3.93;0
7;coastal_bunker;2870.00;9.50;1556.00;-1.47;0
7;coastal_bunker;2872.00;9.50;1559.00;-2.16;0
7;dockyard;2873.00;9.55;1559.00;-2.16;0
7;anti_air_building;2884.00;9.53;1568.00;4.49;0
7;anti_air_building;2877.00;9.60;1557.00;6.04;0
7;anti_air_building;2884.00;9.63;1573.00;2.43;0
7;synthetic_refinery;2863.00;9.50;1548.00;0.26;0
7;radar_station;2878.00;9.70;1563.00;0.93;0
7;rocket_site;2880.00;9.63;1562.00;4.49;0
7;nuclear_reactor;2879.00;9.55;1569.00;2.33;0
8;arms_factory;2900.00;11.40;1517.00;0.74;0
8;arms_factory;2900.00;11.48;1518.00;3.75;0
8;arms_factory;2900.00;10.80;1507.00;0.13;0
8;arms_factory;2902.00;10.80;1508.00;2.80;0
8;arms_factory;2900.00;10.85;1509.00;0.63;0
8;arms_factory;2903.00;10.80;1509.00;2.19;0
8;industrial_complex;2899.00;10.90;1510.00;4.86;0
8;industrial_complex;2903.00;10.82;1510.00;1.24;0
8;industrial_complex;2899.00;11.10;1511.00;5.37;0
8;industrial_complex;2902.00;10.93;1511.00;5.47;0
8;industrial_complex;2898.00;11.32;1512.00;3.30;0
8;industrial_complex;2901.00;11.03;1512.00;5.97;0
8;air_base;2904.00;10.85;1512.00;3.81;0
8;bunker;2898.00;11.43;1513.00;3.91;0
8;anti_air_building;2902.00;10.98;1513.00;1.75;0
8;anti_air_building;2899.00;11.40;1514.00;5.87;0
8;anti_air_building;2902.00;11.00;1514.00;5.98;0
8;synthetic_refinery;2899.00;11.48;1515.00;3.81;0
8;radar_station;2901.00;11.07;1514.00;5.96;0
8;rocket_site;2898.00;11.80;1517.00;2.87;0
8;nuclear_reactor;2898.00;11.93;1518.00;4.42;0
9;arms_factory;3024.00;13.20;1504.00;0.13;0
9;arms_factory;3041.00;11.75;1519.00;2.80;0
9;arms_factory;3034.00;13.50;1498.00;0.63;0
9;arms_factory;3024.00;11.00;1525.00;2.19;0
9;arms_factory;3040.00;11.38;1521.00;4.86;0
9;arms_factory;3021.00;12.70;1517.00;1.24;0
9;industrial_complex;3025.00;10.32;1529.00;5.37;0
9;industrial_complex;3047.00;12.40;1531.00;5.47;0
9;industrial_complex;3031.00;10.57;1522.00;3.30;0
9;industrial_complex;3046.00;12.70;1510.00;5.97;0
9;industrial_complex;3034.00;11.50;1517.00;3.81;0
9;industrial_complex;3032.00;10.53;1525.00;3.91;0
9;air_base;3026.00;12.20;1517.00;1.75;0
9;bunker;3039.00;11.25;1528.00;5.87;0
9;bunker;3036.00;12.35;1507.00;5.98;0
9;bunker;3041.00;12.60;1513.00;3.81;0
9;bunker;3039.00;11.93;1518.00;0.20;0
9;bunker;3047.00;12.40;1531.00;2.87;0
9;bunker;3055.00;12.45;1518.00;4.42;0
9;bunker;3015.00;13.78;1508.00;2.26;0
9;bunker;3033.00;13.80;1496.00;3.47;0
9;bunker;3028.00;11.95;1510.00;1.31;0
9;bunker;3027.00;11.38;1521.00;2.87;0
9;bunker;3019.00;12.55;1510.00;5.54;0
9;bunker;3024.00;10.40;1529.00;3.37;0
9;bunker;3060.00;11.70;1522.00;6.04;0
9;bunker;3053.00;10.85;1524.00;1.31;0
9;anti_air_building;3049.00;12.70;1512.00;3.98;0
9;anti_air_building;3032.00;10.98;1520.00;1.82;0
9;anti_air_building;3045.00;12.70;1508.00;4.49;0
9;synthetic_refinery;3044.00;12.13;1517.00;6.04;0
9;radar_station;3038.00;12.35;1515.00;2.80;0
9;rocket_site;3029.00;12.13;1514.00;0.26;0
9;nuclear_reactor;3042.00;11.68;1519.00;0.37;0
10;arms_factory;3118.00;9.95;1554.00;0.63;0
10;arms_factory;3124.00;9.90;1561.00;2.19;0
10;arms_factory;3140.00;9.80;1565.00;4.86;0
10;arms_factory;3123.00;10.03;1550.00;1.24;0
10;arms_factory;3140.00;9.80;1566.00;5.37;0
10;arms_factory;3151.00;10.45;1562.00;5.47;0
10;industrial_complex;3126.00;10.15;1546.00;3.30;0
10;industrial_complex;3148.00;9.98;1564.00;5.97;0
10;industrial_complex;3125.00;9.90;1557.00;3.81;0
10;industrial_complex;3134.00;9.85;1553.00;3.91;0
10;industrial_complex;3127.00;9.90;1558.00;1.75;0
10;industrial_complex;3135.00;9.80;1558.00;5.87;0
10;air_base;3118.00;10.00;1546.00;5.98;0
10;bunker;3129.00;9.80;1560.00;3.81;0
10;bunker;3142.00;9.78;1551.00;0.20;0
10;bunker;3120.00;9.85;1559.00;2.87;0
10;bunker;3151.00;10.45;1562.00;4.42;0
10;bunker;3124.00;9.90;1560.00;2.26;0
10;bunker;3141.00;9.80;1564.00;3.47;0
10;bunker;3140.00;9.80;1560.00;1.31;0
10;bunker;3128.00;9.90;1554.00;2.87;0
10;bunker;3121.00;10.00;1552.00;5.54;0
10;anti_air_building;3131.00;9.80;1556.00;3.37;0
10;anti_air_building;3126.00;10.13;1547.00;6.04;0
10;anti_air_building;3155.00;10.50;1564.00;1.31;0
10;synthetic_refinery;3130.00;10.03;1548.00;3.98;0
10;radar_station;3136.00;9.80;1558.00;2.09;0
10;rocket_site;3123.00;9.90;1559.00;4.49;0
10;nuclear_reactor;3139.00;9.85;1555.00;6.04;0
11;arms_factory;3191.00;10.30;1644.00;4.86;0
11;arms_factory;3181.00;9.75;1632.00;1.24;0
11;arms_factory;3191.00;10.30;1643.00;5.37;0
11;arms_factory;3185.00;10.30;1639.00;5.47;0
11;arms_factory;3196.00;10.10;1634.00;3.30;0
11;arms_factory;3191.00;10.30;1638.00;5.97;0
11;industrial_complex;3187.00;9.80;1610.00;3.81;0
11;industrial_complex;3191.00;10.10;1615.00;3.91;0
11;industrial_complex;3188.00;9.80;1609.00;1.75;0
11;industrial_complex;3179.00;9.70;1624.00;5.87;0
11;industrial_complex;3170.00;9.70;1621.00;5.98;0
11;industrial_complex;3181.00;9.70;1623.00;3.81;0
11;air_base;3196.00;10.30;1649.00;0.20;0
11;bunker;3190.00;10.30;1644.00;2.87;0
11;bunker;3191.00;10.28;1626.00;4.42;0
11;bunker;3200.00;9.80;1629.00;2.26;0
11;bunker;3199.00;10.10;1636.00;3.47;0
11;bunker;3181.00;10.20;1615.00;1.31;0
11;bunker;3186.00;9.82;1612.00;2.87;0
11;bunker;3185.00;10.30;1637.00;5.54;0
11;bunker;3174.00;9.95;1618.00;3.37;0
11;bunker;3208.00;9.88;1635.00;6.04;0
11;bunker;3169.00;9.85;1618.00;1.31;0
11;bunker;3185.00;9.75;1628.00;3.98;0
11;anti_air_building;3189.00;10.30;1645.00;1.82;0
11;anti_air_building;3194.00;10.30;1649.00;4.49;0
11;anti_air_building;3188.00;10.30;1644.00;6.04;0
11;synthetic_refinery;3209.00;10.40;1639.00;2.43;0
11;radar_station;3187.00;10.28;1631.00;5.74;0
11;rocket_site;3208.00;10.30;1638.00;0.37;0
11;nuclear_reactor;3176.00;10.45;1616.00;4.49;0
12;arms_factory;3196.00;10.30;1672.00;5.37;0
12;arms_factory;3208.00;9.80;1662.00;5.47;0
12;arms_factory;3214.00;9.80;1657.00;3.30;0
12;arms_factory;3225.00;10.40;1665.00;5.97;0
12;arms_factory;3222.00;10.40;1660.00;3.81;0
12;arms_factory;3206.00;10.50;1673.00;3.91;0
12;industrial_complex;3209.00;10.60;1668.00;1.75;0
12;industrial_complex;3200.00;10.30;1663.00;5.87;0
12;industrial_complex;3205.00;10.25;1659.00;5.98;0
12;industrial_complex;3190.00;9.85;1673.00;3.81;0
12;industrial_complex;3208.00;10.03;1664.00;0.20;0
12;industrial_complex;3213.00;9.80;1658.00;2.87;0
12;air_base;3216.00;10.10;1652.00;4.42;0
12;naval_base;3187.00;9.50;1675.00;-1.82;1885
12;bunker;3205.00;10.45;1674.00;3.47;0
12;bunker;3197.00;10.25;1662.00;1.31;0
12;bunker;3213.00;10.07;1660.00;2.87;0
12;bunker;3215.00;10.60;1665.00;5.54;0
12;bunker;3194.00;10.30;1673.00;3.37;0
12;coastal_bunker;3187.00;9.57;1671.00;-1.82;0
12;dockyard;3187.00;9.50;1674.00;-1.82;0
12;anti_air_building;3215.00;9.82;1655.00;3.98;0
12;anti_air_building;3218.00;10.43;1662.00;1.82;0
12;anti_air_building;3209.00;10.48;1675.00;4.49;0
12;synthetic_refinery;3209.00;10.60;1670.00;6.04;0
12;radar_station;3207.00;10.15;1665.00;2.80;0
12;rocket_site;3203.00;10.20;1661.00;0.26;0
12;nuclear_reactor;3190.00;9.75;1675.00;0.37;0
13;arms_factory;3191.00;10.10;1707.00;3.30;0
13;arms_factory;3177.00;9.70;1710.00;5.97;0
13;arms_factory;3217.00;10.40;1715.00;3.81;0
13;arms_factory;3180.00;9.65;1703.00;3.91;0
13;arms_factory;3179.00;9.65;1713.00;1.75;0
13;arms_factory;3204.00;9.70;1721.00;5.87;0
13;industrial_complex;3207.00;10.40;1713.00;5.98;0
13;industrial_complex;3193.00;10.30;1709.00;3.81;0
13;industrial_complex;3176.00;9.70;1709.00;0.20;0
13;industrial_complex;3220.00;10.40;1717.00;2.87;0
13;industrial_complex;3180.00;9.68;1702.00;4.42;0
13;industrial_complex;3199.00;9.73;1717.00;2.26;0
13;air_base;3208.00;9.70;1723.00;3.47;0
13;naval_base;3175.00;9.60;1705.00;-1.11;1885
13;naval_base;3185.00;9.57;1720.00;-1.82;1660
13;naval_base;3193.00;9.60;1722.00;-2.90;1660
13;naval_base;3183.00;9.50;1695.00;-0.59;1885
13;naval_base;3207.00;9.60;1725.00;-3.34;1434
13;naval_base;3219.00;9.55;1724.00;-3.34;1434
13;naval_base;3229.00;9.55;1722.00;-3.52;1434
13;naval_base;3243.00;9.60;1721.00;-3.46;1434
13;bunker;3188.00;9.88;1711.00;4.49;0
13;bunker;3178.00;9.70;1702.00;6.04;0
13;bunker;3184.00;9.70;1712.00;2.43;0
13;bunker;3212.00;9.70;1724.00;0.26;0
13;bunker;3224.00;9.80;1721.00;0.37;0
13;bunker;3209.00;10.40;1712.00;4.49;0
13;bunker;3218.00;10.40;1715.00;2.33;0
13;bunker;3196.00;9.68;1720.00;3.54;0
13;bunker;3203.00;10.28;1712.00;0.27;0
13;bunker;3177.00;9.70;1708.00;2.93;0
13;bunker;3232.00;9.65;1716.00;5.60;0
13;bunker;3207.00;9.70;1723.00;1.99;0
13;coastal_bunker;3198.00;9.50;1724.00;-2.90;0
13;coastal_bunker;3181.00;9.50;1719.00;-1.82;0
13;coastal_bunker;3233.00;9.55;1722.00;-3.52;0
13;coastal_bunker;3181.00;9.50;1696.00;-0.59;0
13;coastal_bunker;3210.00;9.60;1725.00;-3.34;0
13;coastal_bunker;3174.00;9.50;1705.00;-1.11;0
13;coastal_bunker;3214.00;9.55;1725.00;-3.34;0
13;coastal_bunker;3234.00;9.55;1722.00;-3.46;0
13;dockyard;3232.00;9.55;1722.00;-3.52;0
13;anti_air_building;3189.00;10.13;1712.00;4.56;0
13;anti_air_building;3197.00;10.30;1710.00;0.94;0
13;anti_air_building;3217.00;9.70;1722.00;2.50;0
13;synthetic_refinery;3235.00;9.70;1717.00;5.16;0
13;radar_station;3205.00;10.38;1711.00;2.12;0
13;rocket_site;3226.00;9.78;1718.00;4.21;0
13;nuclear_reactor;3220.00;10.40;1709.00;0.94;0
14;arms_factory;2773.00;9.80;1482.00;3.81;0
14;arms_factory;2762.00;10.45;1480.00;3.91;0
14;arms_factory;2767.00;10.38;1479.00;1.75;0
14;arms_factory;2763.00;10.40;1481.00;5.87;0
14;arms_factory;2772.00;9.80;1484.00;5.98;0
14;arms_factory;2761.00;10.18;1475.00;3.81;0
14;industrial_complex;2745.00;9.70;1479.00;0.20;0
14;industrial_complex;2764.00;10.20;1482.00;2.87;0
14;industrial_complex;2766.00;9.95;1483.00;4.42;0
14;industrial_complex;2756.00;9.70;1492.00;2.26;0
14;industrial_complex;2776.00;9.70;1486.00;3.47;0
14;industrial_complex;2759.00;10.53;1484.00;1.31;0
14;air_base;2742.00;9.70;1484.00;2.87;0
14;naval_base;2764.00;9.50;1471.00;-0.69;8546
14;naval_base;2733.00;9.50;1485.00;-0.98;4885
14;naval_base;2760.00;9.68;1490.00;-4.04;2871
14;naval_base;2779.00;9.55;1489.00;-3.14;2871
14;naval_base;2738.00;9.50;1477.00;-1.33;4885
14;naval_base;2754.00;9.50;1471.00;-0.32;8546
14;naval_base;2765.00;9.60;1487.00;-3.14;2871
14;bunker;2748.00;9.70;1476.00;6.04;0
14;bunker;2777.00;9.70;1486.00;2.43;0
14;bunker;2758.00;10.57;1482.00;0.26;0
14;bunker;2780.00;9.70;1480.00;0.37;0
14;bunker;2757.00;9.70;1491.00;4.49;0
14;bunker;2765.00;10.40;1476.00;2.33;0
14;bunker;2758.00;9.75;1473.00;3.54;0
14;bunker;2745.00;9.75;1485.00;0.27;0
14;bunker;2769.00;9.70;1488.00;2.93;0
14;bunker;2744.00;9.73;1487.00;5.60;0
14;coastal_bunker;2764.00;9.50;1471.00;-0.69;0
14;coastal_bunker;2742.00;9.57;1476.00;-1.33;0
14;coastal_bunker;2737.00;9.50;1484.00;-0.98;0
14;coastal_bunker;2753.00;9.60;1493.00;-2.21;0
14;coastal_bunker;2760.00;9.50;1469.00;-0.32;0
14;coastal_bunker;2766.00;9.53;1488.00;-3.14;0
14;coastal_bunker;2773.00;9.57;1489.00;-3.14;0
14;dockyard;2757.00;9.50;1470.00;-0.32;0
14;anti_air_building;2753.00;9.70;1475.00;5.51;0
14;anti_air_building;2770.00;9.68;1470.00;0.43;0
14;anti_air_building;2755.00;9.68;1476.00;4.56;0
14;synthetic_refinery;2767.00;10.05;1482.00;0.94;0
14;radar_station;2758.00;10.53;1481.00;2.88;0
14;rocket_site;2779.00;9.75;1485.00;5.16;0
14;nuclear_reactor;2756.00;9.78;1477.00;3.00;0
15;arms_factory;2822.00;9.78;1508.00;1.75;0
15;arms_factory;2816.00;10.00;1498.00;5.87;0
15;arms_factory;2832.00;9.85;1510.00;5.98;0
15;arms_factory;2822.00;9.95;1496.00;3.81;0
15;arms_factory;2831.00;9.90;1514.00;0.20;0
15;arms_factory;2797.00;11.40;1497.00;2.87;0
15;industrial_complex;2783.00;9.60;1495.00;4.42;0
15;industrial_complex;2787.00;9.78;1503.00;2.26;0
15;industrial_complex;2809.00;10.38;1495.00;3.47;0
15;industrial_complex;2830.00;9.85;1511.00;1.31;0
15;industrial_complex;2823.00;9.80;1501.00;2.87;0
15;industrial_complex;2805.00;9.70;1502.00;5.54;0
15;air_base;2786.00;10.38;1499.00;3.37;0
15;naval_base;2820.00;9.55;1515.00;-2.36;12389
15;naval_base;2785.00;9.60;1507.00;-3.39;2847
